source_id,name,festival_type,province_text,venue_text,source_url,source_list_url,retrieved_at
6048,Cần Trạm- Hố Cát,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thị trấn Vôi, huyện Lạng Giang",https://lehoi.com.vn/lehoi/detail.aspx?id=6048&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6049,Đình Đại Giáp,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Đại Giáp, xã Đại Lâm",https://lehoi.com.vn/lehoi/detail.aspx?id=6049&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6050,"Đình, Chùa làng Quất Lâm",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Quất Lâm, xã Đại Lâm",https://lehoi.com.vn/lehoi/detail.aspx?id=6050&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6051,Chùa Canh Bầu,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Đại Giáp, xã Đại Lâm",https://lehoi.com.vn/lehoi/detail.aspx?id=6051&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6052,"Đình, Đền,Chùa Chu Nguyên",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Chu Nguyên, thị trấn Vôi",https://lehoi.com.vn/lehoi/detail.aspx?id=6052&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6053,Chùa Toàn Mỹ,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Toàn Mỹ, thị trấn Vôi",https://lehoi.com.vn/lehoi/detail.aspx?id=6053&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6054,Chùa Thôn Nguyễn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Nguyễn, thị trấn Vôi",https://lehoi.com.vn/lehoi/detail.aspx?id=6054&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6055,Chùa Trung Phụ,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Trung Phụ, xã Tân Hưng",https://lehoi.com.vn/lehoi/detail.aspx?id=6055&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6056,Chùa Chuông Vàng,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Trung Phụ, xã Tân Hưng",https://lehoi.com.vn/lehoi/detail.aspx?id=6056&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6057,Chùa Phú Cầu,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Phú Cầu, xã Mỹ Thái",https://lehoi.com.vn/lehoi/detail.aspx?id=6057&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6058,"Đình, chùa Cò",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Cò, xã Mỹ Thái",https://lehoi.com.vn/lehoi/detail.aspx?id=6058&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6059,"Đình, chùa Chi Lễ",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Chi Lễ, xã Mỹ Thái",https://lehoi.com.vn/lehoi/detail.aspx?id=6059&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6060,Chùa Mỹ Thái,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Cả, xã Mỹ Thái",https://lehoi.com.vn/lehoi/detail.aspx?id=6060&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6061,"Đình, chùa thôn Nguyên",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Nguyên, xã Mỹ Thái",https://lehoi.com.vn/lehoi/detail.aspx?id=6061&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=518,2026-07-30T07:50:40.082081+00:00
6062,Hội thôn Hạ,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Hạ, xã Mỹ Thái",https://lehoi.com.vn/lehoi/detail.aspx?id=6062&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6063,Hội thôn Thượng,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Thượng, xã Mỹ Thái",https://lehoi.com.vn/lehoi/detail.aspx?id=6063&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6064,Đền Cây sữa,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Ngọc Sơn, xã Quang Thịnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6064&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6065,Đình- chùa Thanh Lương,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Thanh Lương, xã Quang Thịnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6065&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6066,Đình - chùa Quang Hiển,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Quang Hiển, xã Quang Thịnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6066&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6067,Đình - chùa làng Phan,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Cụm 6 thôn Tân Lạc, xã Quang Thịnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6067&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6068,Chùa Cầu Đá,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Cầu Đá, xã Quang Thịnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6068&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6069,"đình, chùa Dinh Hu",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Cầu Đen, xã Quang Thịnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6069&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6070,Đền Lẩm,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Bến Lường, xã Quang Thịnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6070&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6071,Chùa Hương Mãn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Chùa Hương Mãn, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6071&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6072,Thôn Chùa,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Chùa Vĩnh An, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6072&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6073,Thôn Đình,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Đình Tây Phương, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6073&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6074,Thôn Am,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Đình, Chùa Am, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6074&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6075,Thôn Gai,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Đình, Chùa Gai, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6075&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6076,Thôn Hoa,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Đình Cây Mai, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6076&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6077,Thôn Vườn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Chùa thôn Vườn, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6077&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6078,thôn lẻ,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Chùa Núi Đất, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6078&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6079,làng Phúc Mãn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Đình Phúc Mãn, xã Xuân Hương",https://lehoi.com.vn/lehoi/detail.aspx?id=6079&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6080,Đình Đảng,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Tân Phúc, xã Đào Mỹ",https://lehoi.com.vn/lehoi/detail.aspx?id=6080&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6081,Đình Trừng Hà,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Đồng, xã Đào Mỹ",https://lehoi.com.vn/lehoi/detail.aspx?id=6081&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=517,2026-07-30T07:50:40.082081+00:00
6082,Đình Tráng Quán,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Nùa Quán, xã Đào Mỹ",https://lehoi.com.vn/lehoi/detail.aspx?id=6082&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6083,Chùa Ba Nước,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Ruồng Cái, xã Đào Mỹ",https://lehoi.com.vn/lehoi/detail.aspx?id=6083&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6084,Đền Từ Khảo,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Bến Cát, xã Đào Mỹ",https://lehoi.com.vn/lehoi/detail.aspx?id=6084&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6085,Đình Chùa Phù Lão,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Tây Lò, xã Đào Mỹ",https://lehoi.com.vn/lehoi/detail.aspx?id=6085&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6086,thị trấn Kép,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"TDP Số 2, thị trấn Kép",https://lehoi.com.vn/lehoi/detail.aspx?id=6086&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6087,Đình Nam tự,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"TDP Số 2, thị trấn Kép",https://lehoi.com.vn/lehoi/detail.aspx?id=6087&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6088,Nghè Sộp,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),xã Nghĩa Hòa,https://lehoi.com.vn/lehoi/detail.aspx?id=6088&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6089,Đinh Mỹ Hòa,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),xã Nghĩa Hòa,https://lehoi.com.vn/lehoi/detail.aspx?id=6089&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6090,Chùa Thông,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),xã Nghĩa Hòa,https://lehoi.com.vn/lehoi/detail.aspx?id=6090&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6091,Văn chỉ Bằng,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"T. Bằng, xã Nghĩa Hòa",https://lehoi.com.vn/lehoi/detail.aspx?id=6091&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6092,Chùa Am Sắn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Đình Cẩu, xã Nghĩa Hòa",https://lehoi.com.vn/lehoi/detail.aspx?id=6092&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6093,"Đình, chùa Dĩnh Xuyên",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Dĩnh Xuyên, xã Tân Dĩnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6093&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6094,"Đình, chùa Tân Văn",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Tân Văn, xã Tân Dĩnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6094&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6095,Chùa Liên Sơn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Liên Sơn, xã Tân Dĩnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6095&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6096,Chùa Vinh Sơn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Vinh Sơn, xã Tân Dĩnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6096&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6097,Chùa Tam Sơn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Tân Sơn 1, xã Tân Dĩnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6097&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6098,Chùa Tân SƠn 3,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Tân Sơn 3, xã Tân Dĩnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6098&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6099,"Đình, chùa Dĩnh Cầu",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Dĩnh Cầu, xã Tân Dĩnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6099&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6100,"Đình, chùa Dĩnh Tân",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Dĩnh Tân, xã Tân Dĩnh",https://lehoi.com.vn/lehoi/detail.aspx?id=6100&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6101,Lễ hội chùa Đức Mại,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Chùa Đức Mại, xã Dương Đức",https://lehoi.com.vn/lehoi/detail.aspx?id=6101&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=516,2026-07-30T07:50:40.082081+00:00
6102,Lễ hội chùa Am Soi,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Đình, chùa Am Soi, xã Dương Đức",https://lehoi.com.vn/lehoi/detail.aspx?id=6102&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6103,Lễ hội chùa Linh Sơn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Đình, Chùa Linh Sơn, xã Dương Đức",https://lehoi.com.vn/lehoi/detail.aspx?id=6103&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6104,Đình chùa Khoát Giã,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"thôn Dâu, xã Nghĩa Hưng",https://lehoi.com.vn/lehoi/detail.aspx?id=6104&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6105,Đình chùa Bo Giầu,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"thôn Trằm, xã Nghĩa Hưng",https://lehoi.com.vn/lehoi/detail.aspx?id=6105&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6106,Đình chùa Nùa,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"thôn De, xã Nghĩa Hưng",https://lehoi.com.vn/lehoi/detail.aspx?id=6106&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6107,Chùa Tiên Lục,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Chùa Phúc Quang, xã Tiên Lục",https://lehoi.com.vn/lehoi/detail.aspx?id=6107&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6108,Thôn Giếng,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"thôn Giếng, xã Tiên Lục",https://lehoi.com.vn/lehoi/detail.aspx?id=6108&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6109,Thôn Bãi Cả,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"thôn Bãi Cả, xã Tiên Lục",https://lehoi.com.vn/lehoi/detail.aspx?id=6109&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6110,Làng Bừng,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Làng Bừng, xã Tân Thanh",https://lehoi.com.vn/lehoi/detail.aspx?id=6110&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6111,Nghè Nguộn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Nguộn, xã Tân Thanh",https://lehoi.com.vn/lehoi/detail.aspx?id=6111&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6112,Nghè Khiêu,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Châu, xã Tân Thanh",https://lehoi.com.vn/lehoi/detail.aspx?id=6112&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6113,Chùa Sàn,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Sàn, xã Tân Thanh",https://lehoi.com.vn/lehoi/detail.aspx?id=6113&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6114,Chùa Tuấn Thịnh,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Tuấn Thịnh, xã Tân Thanh",https://lehoi.com.vn/lehoi/detail.aspx?id=6114&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6115,"điình, chùa Mải Hạ",Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Mải Hạ, xã Tân Thanh",https://lehoi.com.vn/lehoi/detail.aspx?id=6115&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
6116,Chùa Am,Lễ hội truyền thống,Tỉnh Bắc Ninh (Bắc Giang),"Thôn Chùa hà, xã Mỹ Hà",https://lehoi.com.vn/lehoi/detail.aspx?id=6116&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=515,2026-07-30T07:50:40.082081+00:00
