id,name,link
drink_dessert_ChIJ6VTf4g2pNTERmHDntrvBhLY,Café Giảng,https://www.google.com/maps/search/?api=1&query=Cafe+Gi%E1%BA%A3ng&query_place_id=ChIJ6VTf4g2pNTERmHDntrvBhLY
restaurant_ChIJxbUH5LmrNTERZkgJnAK0riU,Bún Chả Hương Liên,https://www.google.com/maps/search/?api=1&query=B%C3%Ban+Ch%E1%BA%A3+H%C6%B0%C6%A1ng+Li%C3%AAn&query_place_id=ChIJxbUH5LmrNTERZkgJnAK0riU
